,ranking,band_singer,song,songurl,titletext,url,year,0
1591,92,Ed Sheeran,Don't,/wiki/Don%27t_(Ed_Sheeran_song),Don't,/wiki/Ed_Sheeran,2015,92
1592,93,Ella Henderson,Ghost,/wiki/Ghost_(Ella_Henderson_song),Ghost,/wiki/Ella_Henderson,2015,93
1593,94,Alessia Cara,Here,/wiki/Here_(Alessia_Cara_song),Here,/wiki/Alessia_Cara,2015,94
1594,95,Mr Probz,Waves,/wiki/Waves_(Mr._Probz_song),Waves,/wiki/Mr_Probz,2015,95
1595,96,Nicky Jam,El Perdón,/wiki/El_Perd%C3%B3n,El Perdón,/wiki/Nicky_Jam,2015,96
1595,96,Enrique Iglesias,El Perdón,/wiki/El_Perd%C3%B3n,El Perdón,/wiki/Enrique_Iglesias,2015,96
1596,97,Ne-Yo,She Knows,/wiki/She_Knows_(Ne-Yo_song),She Knows,/wiki/Ne-Yo,2015,97
1596,97,Juicy J,She Knows,/wiki/She_Knows_(Ne-Yo_song),She Knows,/wiki/Juicy_J,2015,97
1597,98,One Direction,Night Changes,/wiki/Night_Changes,Night Changes,/wiki/One_Direction,2015,98
1598,99,Drake,Back to Back,/wiki/Back_to_Back_(Drake_song),Back to Back,/wiki/Drake_(rapper),2015,99
1599,100,Calvin Harris,How Deep Is Your Love,/wiki/How_Deep_Is_Your_Love_(Calvin_Harris_and_Disciples_song),How Deep Is Your Love,/wiki/Calvin_Harris,2015,100
1599,100,Disciples,How Deep Is Your Love,/wiki/How_Deep_Is_Your_Love_(Calvin_Harris_and_Disciples_song),How Deep Is Your Love,/wiki/Disciples_(production_team),2015,100
1600,1,Justin Bieber,Love Yourself,/wiki/Love_Yourself,Love Yourself,/wiki/Justin_Bieber,2016,1
1601,2,Justin Bieber,Sorry,/wiki/Sorry_(Justin_Bieber_song),Sorry,/wiki/Justin_Bieber,2016,2
1602,3,Drake,One Dance,/wiki/One_Dance,One Dance,/wiki/Drake_(musician),2016,3
1602,3,Wizkid,One Dance,/wiki/One_Dance,One Dance,/wiki/Wizkid_(musician),2016,3
1602,3,Kyla,One Dance,/wiki/One_Dance,One Dance,/wiki/Kyla_(British_singer),2016,3
1603,4,Rihanna,Work,/wiki/Work_(Rihanna_song),Work,/wiki/Rihanna,2016,4
1603,4,Drake,Work,/wiki/Work_(Rihanna_song),Work,/wiki/Drake_(musician),2016,4
1604,5,Twenty One Pilots,Stressed Out,/wiki/Stressed_Out,Stressed Out,/wiki/Twenty_One_Pilots,2016,5
1605,6,Desiigner,Panda,/wiki/Panda_(song),Panda,/wiki/Desiigner,2016,6
1606,7,Adele,Hello,/wiki/Hello_(Adele_song),Hello,/wiki/Adele,2016,7
1607,8,The Chainsmokers,Don't Let Me Down,/wiki/Don%27t_Let_Me_Down_(The_Chainsmokers_song),Don't Let Me Down,/wiki/The_Chainsmokers,2016,8
1607,8,Daya,Don't Let Me Down,/wiki/Don%27t_Let_Me_Down_(The_Chainsmokers_song),Don't Let Me Down,/wiki/Daya_(singer),2016,8
1608,9,Justin Timberlake,Can't Stop the Feeling!,/wiki/Can%27t_Stop_the_Feeling!,Can't Stop the Feeling!,/wiki/Justin_Timberlake,2016,9
1609,10,The Chainsmokers,Closer,/wiki/Closer_(The_Chainsmokers_song),Closer,/wiki/The_Chainsmokers,2016,10
1609,10,Halsey,Closer,/wiki/Closer_(The_Chainsmokers_song),Closer,/wiki/Halsey_(singer),2016,10
1610,11,Sia,Cheap Thrills,/wiki/Cheap_Thrills_(song),Cheap Thrills,/wiki/Sia_(musician),2016,11
1610,11,Sean Paul,Cheap Thrills,/wiki/Cheap_Thrills_(song),Cheap Thrills,/wiki/Sean_Paul,2016,11
1611,12,Lukas Graham,7 Years,/wiki/7_Years_(Lukas_Graham_song),7 Years,/wiki/Lukas_Graham,2016,12
1612,13,Rihanna,Needed Me,/wiki/Needed_Me,Needed Me,/wiki/Rihanna,2016,13
1613,14,Flo Rida,My House,/wiki/My_House_(Flo_Rida_song),My House,/wiki/Flo_Rida,2016,14
1614,15,Mike Posner,I Took a Pill in Ibiza,/wiki/I_Took_a_Pill_in_Ibiza,I Took a Pill in Ibiza,/wiki/Mike_Posner,2016,15
1615,16,Fifth Harmony,Work from Home,/wiki/Work_from_Home,Work from Home,/wiki/Fifth_Harmony,2016,16
1615,16,Ty Dolla $ign,Work from Home,/wiki/Work_from_Home,Work from Home,/wiki/Ty_Dolla_$ign,2016,16
1616,17,Calvin Harris,This Is What You Came For,/wiki/This_Is_What_You_Came_For,This Is What You Came For,/wiki/Calvin_Harris,2016,17
1616,17,Rihanna,This Is What You Came For,/wiki/This_Is_What_You_Came_For,This Is What You Came For,/wiki/Rihanna,2016,17
1617,18,DNCE,Cake by the Ocean,/wiki/Cake_by_the_Ocean,Cake by the Ocean,/wiki/DNCE,2016,18
1618,19,G-Eazy,"Me, Myself & I","/wiki/Me,_Myself_%26_I_(G-Eazy_and_Bebe_Rexha_song)","Me, Myself & I",/wiki/G-Eazy,2016,19
1618,19,Bebe Rexha,"Me, Myself & I","/wiki/Me,_Myself_%26_I_(G-Eazy_and_Bebe_Rexha_song)","Me, Myself & I",/wiki/Bebe_Rexha,2016,19
1619,20,Twenty One Pilots,Ride,/wiki/Ride_(Twenty_One_Pilots_song),Ride,/wiki/Twenty_One_Pilots,2016,20
1620,21,Twenty One Pilots,Heathens,/wiki/Heathens_(song),Heathens,/wiki/Twenty_One_Pilots,2016,21
1621,22,Zayn,Pillowtalk,/wiki/Pillowtalk_(song),Pillowtalk,/wiki/Zayn_Malik,2016,22
1622,23,Shawn Mendes,Stitches,/wiki/Stitches_(Shawn_Mendes_song),Stitches,/wiki/Shawn_Mendes,2016,23
1623,24,Drake,Hotline Bling,/wiki/Hotline_Bling,Hotline Bling,/wiki/Drake_(musician),2016,24
1624,25,Major Lazer,Cold Water,/wiki/Cold_Water_(song),Cold Water,/wiki/Major_Lazer,2016,25
1624,25,Justin Bieber,Cold Water,/wiki/Cold_Water_(song),Cold Water,/wiki/Justin_Bieber,2016,25
1624,25,MØ,Cold Water,/wiki/Cold_Water_(song),Cold Water,/wiki/M%C3%98,2016,25
1625,26,Adele,Send My Love (To Your New Lover),/wiki/Send_My_Love_(To_Your_New_Lover),Send My Love (To Your New Lover),/wiki/Adele,2016,26
1626,27,The Chainsmokers,Roses,/wiki/Roses_(The_Chainsmokers_song),Roses,/wiki/The_Chainsmokers,2016,27
1626,27,Rozes,Roses,/wiki/Roses_(The_Chainsmokers_song),Roses,/wiki/Rozes_(musician),2016,27
1627,28,Shawn Mendes,Treat You Better,/wiki/Treat_You_Better,Treat You Better,/wiki/Shawn_Mendes,2016,28
1628,29,Drake,Too Good,/wiki/Too_Good_(Drake_song),Too Good,/wiki/Drake_(musician),2016,29
1628,29,Rihanna,Too Good,/wiki/Too_Good_(Drake_song),Too Good,/wiki/Rihanna,2016,29
1629,30,Future,Low Life,/wiki/Low_Life_(song),Low Life,/wiki/Future_(rapper),2016,30
1629,30,The Weeknd,Low Life,/wiki/Low_Life_(song),Low Life,/wiki/The_Weeknd,2016,30
1630,31,Justin Bieber,What Do You Mean?,/wiki/What_Do_You_Mean%3F,What Do You Mean?,/wiki/Justin_Bieber,2016,31
1631,32,The Weeknd,The Hills,/wiki/The_Hills_(song),The Hills,/wiki/The_Weeknd,2016,32
1632,33,Pink,Just Like Fire,/wiki/Just_Like_Fire,Just Like Fire,/wiki/Pink_(singer),2016,33
1633,34,DRAM,Broccoli,/wiki/Broccoli_(D.R.A.M._song),Broccoli,/wiki/DRAM_(rapper),2016,34
1633,34,Lil Yachty,Broccoli,/wiki/Broccoli_(D.R.A.M._song),Broccoli,/wiki/Lil_Yachty,2016,34
1634,35,Bryson Tiller,Don't,/wiki/Don%27t_(Bryson_Tiller_song),Don't,/wiki/Bryson_Tiller,2016,35
1635,36,Ariana Grande,Dangerous Woman,/wiki/Dangerous_Woman_(song),Dangerous Woman,/wiki/Ariana_Grande,2016,36
1636,37,Drake,Jumpman,/wiki/Jumpman_(song),Jumpman,/wiki/Drake_(musician),2016,37
1636,37,Future,Jumpman,/wiki/Jumpman_(song),Jumpman,/wiki/Future_(rapper),2016,37
1637,38,Gnash,"I Hate U, I Love U","/wiki/I_Hate_U,_I_Love_U","I Hate U, I Love U",/wiki/Gnash_(musician),2016,38
1637,38,Olivia O'Brien,"I Hate U, I Love U","/wiki/I_Hate_U,_I_Love_U","I Hate U, I Love U",/wiki/Olivia_O%27Brien,2016,38
1638,39,Alessia Cara,Here,/wiki/Here_(Alessia_Cara_song),Here,/wiki/Alessia_Cara,2016,39
1639,40,Selena Gomez,Same Old Love,/wiki/Same_Old_Love,Same Old Love,/wiki/Selena_Gomez,2016,40
1640,41,Drake,Controlla,/wiki/Controlla,Controlla,/wiki/Drake_(musician),2016,41
1641,42,Meghan Trainor,Like I'm Gonna Lose You,/wiki/Like_I%27m_Gonna_Lose_You,Like I'm Gonna Lose You,/wiki/Meghan_Trainor,2016,42
1641,42,John Legend,Like I'm Gonna Lose You,/wiki/Like_I%27m_Gonna_Lose_You,Like I'm Gonna Lose You,/wiki/John_Legend,2016,42
1642,43,Charlie Puth,One Call Away,/wiki/One_Call_Away_(Charlie_Puth_song),One Call Away,/wiki/Charlie_Puth,2016,43
1643,44,James Bay,Let It Go,/wiki/Let_It_Go_(James_Bay_song),Let It Go,/wiki/James_Bay_(singer),2016,44
1644,45,Meghan Trainor,No,/wiki/No_(Meghan_Trainor_song),No,/wiki/Meghan_Trainor,2016,45
1645,46,Zara Larsson,Never Forget You,/wiki/Never_Forget_You_(Zara_Larsson_and_MNEK_song),Never Forget You,/wiki/Zara_Larsson,2016,46
1645,46,MNEK,Never Forget You,/wiki/Never_Forget_You_(Zara_Larsson_and_MNEK_song),Never Forget You,/wiki/MNEK,2016,46
1646,47,DJ Snake,Let Me Love You,/wiki/Let_Me_Love_You_(DJ_Snake_song),Let Me Love You,/wiki/DJ_Snake,2016,47
1646,47,Justin Bieber,Let Me Love You,/wiki/Let_Me_Love_You_(DJ_Snake_song),Let Me Love You,/wiki/Justin_Bieber,2016,47
1647,48,Kent Jones,Don't Mind,/wiki/Don%27t_Mind_(Kent_Jones_song),Don't Mind,/wiki/Kent_Jones_(rapper),2016,48
1648,49,Florida Georgia Line,H.O.L.Y.,/wiki/H.O.L.Y.,H.O.L.Y.,/wiki/Florida_Georgia_Line,2016,49
1649,50,Charlie Puth,We Don't Talk Anymore,/wiki/We_Don%27t_Talk_Anymore_(Charlie_Puth_song),We Don't Talk Anymore,/wiki/Charlie_Puth,2016,50
1649,50,Selena Gomez,We Don't Talk Anymore,/wiki/We_Don%27t_Talk_Anymore_(Charlie_Puth_song),We Don't Talk Anymore,/wiki/Selena_Gomez,2016,50
1650,51,Ariana Grande,Into You,/wiki/Into_You_(Ariana_Grande_song),Into You,/wiki/Ariana_Grande,2016,51
1651,52,Kiiara,Gold,/wiki/Gold_(Kiiara_song),Gold,/wiki/Kiiara,2016,52
1652,53,Bryson Tiller,Exchange,/wiki/Exchange_(Bryson_Tiller_song),Exchange,/wiki/Bryson_Tiller,2016,53
1653,54,Fetty Wap,679,/wiki/679_(song),679,/wiki/Fetty_Wap,2016,54
1654,55,Jeremih,Oui,/wiki/Oui_(song),Oui,/wiki/Jeremih,2016,55
1655,56,Selena Gomez,Hands to Myself,/wiki/Hands_to_Myself,Hands to Myself,/wiki/Selena_Gomez,2016,56
1656,57,Kevin Gates,2 Phones,/wiki/2_Phones,2 Phones,/wiki/Kevin_Gates,2016,57
1657,58,The Weeknd,Starboy,/wiki/Starboy_(song),Starboy,/wiki/The_Weeknd,2016,58
1657,58,Daft Punk,Starboy,/wiki/Starboy_(song),Starboy,/wiki/Daft_Punk,2016,58
1658,59,DJ Khaled,For Free,/wiki/For_Free,For Free,/wiki/DJ_Khaled,2016,59
1658,59,Drake,For Free,/wiki/For_Free,For Free,/wiki/Drake_(musician),2016,59
1659,60,Flume,Never Be Like You,/wiki/Never_Be_Like_You,Never Be Like You,/wiki/Flume_(musician),2016,60
1659,60,Kai,Never Be Like You,/wiki/Never_Be_Like_You,Never Be Like You,/wiki/Kai_(Canadian_singer),2016,60
1660,61,The Weeknd,In the Night,/wiki/In_the_Night_(The_Weeknd_song),In the Night,/wiki/The_Weeknd,2016,61
1661,62,Meghan Trainor,Me Too,/wiki/Me_Too_(Meghan_Trainor_song),Me Too,/wiki/Meghan_Trainor,2016,62
1662,63,Elle King,Ex's & Oh's,/wiki/Ex%27s_%26_Oh%27s,Ex's & Oh's,/wiki/Elle_King,2016,63
1663,64,Thomas Rhett,Die a Happy Man,/wiki/Die_a_Happy_Man,Die a Happy Man,/wiki/Thomas_Rhett,2016,64
1664,65,Post Malone,White Iverson,/wiki/White_Iverson,White Iverson,/wiki/Post_Malone,2016,65
1665,66,Nick Jonas,Close,/wiki/Close_(Nick_Jonas_song),Close,/wiki/Nick_Jonas,2016,66
1665,66,Tove Lo,Close,/wiki/Close_(Nick_Jonas_song),Close,/wiki/Tove_Lo,2016,66
1666,67,X Ambassadors,Unsteady,/wiki/Unsteady_(X_Ambassadors_song),Unsteady,/wiki/X_Ambassadors,2016,67
1667,68,Lil Wayne,Sucker for Pain,/wiki/Sucker_for_Pain,Sucker for Pain,/wiki/Lil_Wayne,2016,68
1667,68,Wiz Khalifa,Sucker for Pain,/wiki/Sucker_for_Pain,Sucker for Pain,/wiki/Wiz_Khalifa,2016,68
1667,68,Imagine Dragons,Sucker for Pain,/wiki/Sucker_for_Pain,Sucker for Pain,/wiki/Imagine_Dragons,2016,68
1667,68,Logic,Sucker for Pain,/wiki/Sucker_for_Pain,Sucker for Pain,/wiki/Logic_(musician),2016,68
1667,68,Ty Dolla $ign,Sucker for Pain,/wiki/Sucker_for_Pain,Sucker for Pain,/wiki/Ty_Dolla_$ign,2016,68
1667,68,X Ambassadors,Sucker for Pain,/wiki/Sucker_for_Pain,Sucker for Pain,/wiki/X_Ambassadors,2016,68
1668,69,Yo Gotti,Down in the DM,/wiki/Down_in_the_DM,Down in the DM,/wiki/Yo_Gotti,2016,69
1668,69,Nicki Minaj,Down in the DM,/wiki/Down_in_the_DM,Down in the DM,/wiki/Nicki_Minaj,2016,69
1669,70,Tory Lanez,Luv,/wiki/Luv_(Tory_Lanez_song),Luv,/wiki/Tory_Lanez,2016,70
1670,71,Beyoncé,Sorry,/wiki/Sorry_(Beyonc%C3%A9_song),Sorry,/wiki/Beyonc%C3%A9,2016,71
1671,72,The Weeknd,Can't Feel My Face,/wiki/Can%27t_Feel_My_Face,Can't Feel My Face,/wiki/The_Weeknd,2016,72
1672,73,Coldplay,Hymn for the Weekend,/wiki/Hymn_for_the_Weekend,Hymn for the Weekend,/wiki/Coldplay,2016,73
1673,74,Tory Lanez,Say It,/wiki/Say_It_(Tory_Lanez_song),Say It,/wiki/Tory_Lanez,2016,74
1674,75,Travis Scott,Antidote,/wiki/Antidote_(Travis_Scott_song),Antidote,/wiki/Travis_Scott,2016,75
1675,76,Ruth B,Lost Boy,/wiki/Lost_Boy_(Ruth_B_song),Lost Boy,/wiki/Ruth_B,2016,76
1676,77,Ariana Grande,Side to Side,/wiki/Side_to_Side,Side to Side,/wiki/Ariana_Grande,2016,77
1676,77,Nicki Minaj,Side to Side,/wiki/Side_to_Side,Side to Side,/wiki/Nicki_Minaj,2016,77
1677,78,Daya,"Sit Still, Look Pretty","/wiki/Sit_Still,_Look_Pretty","Sit Still, Look Pretty",/wiki/Daya_(singer),2016,78
1678,79,Taylor Swift,Wildest Dreams,/wiki/Wildest_Dreams_(Taylor_Swift_song),Wildest Dreams,/wiki/Taylor_Swift,2016,79
1679,80,DJ Snake,Middle,/wiki/Middle_(DJ_Snake_song),Middle,/wiki/DJ_Snake,2016,80
1679,80,Bipolar Sunshine,Middle,/wiki/Middle_(DJ_Snake_song),Middle,/wiki/Bipolar_Sunshine,2016,80
1680,81,Ellie Goulding,On My Mind,/wiki/On_My_Mind_(Ellie_Goulding_song),On My Mind,/wiki/Ellie_Goulding,2016,81
1681,82,Drake,Pop Style,/wiki/Pop_Style,Pop Style,/wiki/Drake_(musician),2016,82
1681,82,The Throne,Pop Style,/wiki/Pop_Style,Pop Style,/wiki/Watch_the_Throne,2016,82
1682,83,Adele,When We Were Young,/wiki/When_We_Were_Young_(Adele_song),When We Were Young,/wiki/Adele,2016,83
1683,84,Daya,Hide Away,/wiki/Hide_Away_(Daya_song),Hide Away,/wiki/Daya_(singer),2016,84
1684,85,Major Lazer,Lean On,/wiki/Lean_On,Lean On,/wiki/Major_Lazer,2016,85
1684,85,DJ Snake,Lean On,/wiki/Lean_On,Lean On,/wiki/DJ_Snake,2016,85
1684,85,MØ,Lean On,/wiki/Lean_On,Lean On,/wiki/M%C3%98,2016,85
1685,86,Shawn Mendes,I Know What You Did Last Summer,/wiki/I_Know_What_You_Did_Last_Summer_(song),I Know What You Did Last Summer,/wiki/Shawn_Mendes,2016,86
1685,86,Camila Cabello,I Know What You Did Last Summer,/wiki/I_Know_What_You_Did_Last_Summer_(song),I Know What You Did Last Summer,/wiki/Camila_Cabello,2016,86
1686,87,Fat Joe,All the Way Up,/wiki/All_the_Way_Up_(Fat_Joe_and_Remy_Ma_song),All the Way Up,/wiki/Fat_Joe,2016,87
1686,87,Remy Ma,All the Way Up,/wiki/All_the_Way_Up_(Fat_Joe_and_Remy_Ma_song),All the Way Up,/wiki/Remy_Ma,2016,87
1686,87,Jay-Z,All the Way Up,/wiki/All_the_Way_Up_(Fat_Joe_and_Remy_Ma_song),All the Way Up,/wiki/Jay-Z,2016,87
1686,87,French Montana,All the Way Up,/wiki/All_the_Way_Up_(Fat_Joe_and_Remy_Ma_song),All the Way Up,/wiki/French_Montana,2016,87
1687,88,Silentó,Watch Me,/wiki/Watch_Me_(Whip/Nae_Nae),Watch Me,/wiki/Silent%C3%B3,2016,88
1688,89,Chris Brown,Back to Sleep,/wiki/Back_to_Sleep_(song),Back to Sleep,/wiki/Chris_Brown,2016,89
1689,90,Usher,No Limit,/wiki/No_Limit_(Usher_song),No Limit,/wiki/Usher_(musician),2016,90
1689,90,Young Thug,No Limit,/wiki/No_Limit_(Usher_song),No Limit,/wiki/Young_Thug,2016,90
1690,91,O.T. Genasis,Cut It,/wiki/Cut_It_(song),Cut It,/wiki/O.T._Genasis,2016,91
1690,91,Young Dolph,Cut It,/wiki/Cut_It_(song),Cut It,/wiki/Young_Dolph,2016,91
1691,92,Kevin Gates,Really Really,/wiki/Really_Really_(song),Really Really,/wiki/Kevin_Gates,2016,92
1692,93,Fifth Harmony,All In My Head (Flex),/wiki/All_In_My_Head_(Flex),All In My Head (Flex),/wiki/Fifth_Harmony,2016,93
1692,93,Fetty Wap,All In My Head (Flex),/wiki/All_In_My_Head_(Flex),All In My Head (Flex),/wiki/Fetty_Wap,2016,93
1693,94,Hailee Steinfeld,Starving,/wiki/Starving_(song),Starving,/wiki/Hailee_Steinfeld,2016,94
1693,94,Grey,Starving,/wiki/Starving_(song),Starving,/wiki/Grey_(musical_duo),2016,94
1693,94,Zedd,Starving,/wiki/Starving_(song),Starving,/wiki/Zedd,2016,94
1694,95,Coldplay,Adventure of a Lifetime,/wiki/Adventure_of_a_Lifetime,Adventure of a Lifetime,/wiki/Coldplay,2016,95
1695,96,Tim McGraw,Humble and Kind,/wiki/Humble_and_Kind,Humble and Kind,/wiki/Tim_McGraw,2016,96
1696,97,Future,Wicked,/wiki/Wicked_(Future_song),Wicked,/wiki/Future_(rapper),2016,97
1697,98,Desiigner,Tiimmy Turner,/wiki/Tiimmy_Turner,Tiimmy Turner,/wiki/Desiigner,2016,98
1698,99,Wiz Khalifa,See You Again,/wiki/See_You_Again_(Wiz_Khalifa_song),See You Again,/wiki/Wiz_Khalifa,2016,99
1698,99,Charlie Puth,See You Again,/wiki/See_You_Again_(Wiz_Khalifa_song),See You Again,/wiki/Charlie_Puth,2016,99
1699,100,One Direction,Perfect,/wiki/Perfect_(One_Direction_song),Perfect,/wiki/One_Direction,2016,100
1700,1,Ed Sheeran,Shape of You,/wiki/Shape_of_You,Shape of You,/wiki/Ed_Sheeran,2017,1
1701,2,Luis Fonsi,Despacito (Remix),/wiki/Despacito#Justin_Bieber_remix_version,Despacito (Remix),/wiki/Luis_Fonsi,2017,2
1701,2,Daddy Yankee,Despacito (Remix),/wiki/Despacito#Justin_Bieber_remix_version,Despacito (Remix),/wiki/Daddy_Yankee,2017,2
1701,2,Justin Bieber,Despacito (Remix),/wiki/Despacito#Justin_Bieber_remix_version,Despacito (Remix),/wiki/Justin_Bieber,2017,2
1702,3,Bruno Mars,That's What I Like,/wiki/That%27s_What_I_Like_(Bruno_Mars_song),That's What I Like,/wiki/Bruno_Mars,2017,3
1703,4,Kendrick Lamar,Humble,/wiki/Humble_(Kendrick_Lamar_song),Humble,/wiki/Kendrick_Lamar,2017,4
1704,5,The Chainsmokers,Something Just Like This,/wiki/Something_Just_Like_This,Something Just Like This,/wiki/The_Chainsmokers,2017,5
1704,5,Coldplay,Something Just Like This,/wiki/Something_Just_Like_This,Something Just Like This,/wiki/Coldplay,2017,5
1705,6,Migos,Bad and Boujee,/wiki/Bad_and_Boujee,Bad and Boujee,/wiki/Migos,2017,6
1705,6,Lil Uzi Vert,Bad and Boujee,/wiki/Bad_and_Boujee,Bad and Boujee,/wiki/Lil_Uzi_Vert,2017,6
1706,7,The Chainsmokers,Closer,/wiki/Closer_(The_Chainsmokers_song),Closer,/wiki/The_Chainsmokers,2017,7
1706,7,Halsey,Closer,/wiki/Closer_(The_Chainsmokers_song),Closer,/wiki/Halsey_(singer),2017,7
1707,8,Sam Hunt,Body Like a Back Road,/wiki/Body_Like_a_Back_Road,Body Like a Back Road,/wiki/Sam_Hunt,2017,8
1708,9,Imagine Dragons,Believer,/wiki/Believer_(Imagine_Dragons_song),Believer,/wiki/Imagine_Dragons,2017,9
1709,10,Post Malone,Congratulations,/wiki/Congratulations_(Post_Malone_song),Congratulations,/wiki/Post_Malone,2017,10
1709,10,Quavo,Congratulations,/wiki/Congratulations_(Post_Malone_song),Congratulations,/wiki/Quavo,2017,10
1710,11,James Arthur,Say You Won't Let Go,/wiki/Say_You_Won%27t_Let_Go,Say You Won't Let Go,/wiki/James_Arthur,2017,11
1711,12,DJ Khaled,I'm the One,/wiki/I%27m_the_One_(DJ_Khaled_song),I'm the One,/wiki/DJ_Khaled,2017,12
1711,12,Justin Bieber,I'm the One,/wiki/I%27m_the_One_(DJ_Khaled_song),I'm the One,/wiki/Justin_Bieber,2017,12
1711,12,Quavo,I'm the One,/wiki/I%27m_the_One_(DJ_Khaled_song),I'm the One,/wiki/Quavo,2017,12
1711,12,Chance the Rapper,I'm the One,/wiki/I%27m_the_One_(DJ_Khaled_song),I'm the One,/wiki/Chance_the_Rapper,2017,12
1711,12,Lil Wayne,I'm the One,/wiki/I%27m_the_One_(DJ_Khaled_song),I'm the One,/wiki/Lil_Wayne,2017,12
1712,13,Lil Uzi Vert,XO Tour Llif3,/wiki/XO_Tour_Llif3,XO Tour Llif3,/wiki/Lil_Uzi_Vert,2017,13
1713,14,Future,Mask Off,/wiki/Mask_Off,Mask Off,/wiki/Future_(rapper),2017,14
1714,15,French Montana,Unforgettable,/wiki/Unforgettable_(French_Montana_song),Unforgettable,/wiki/French_Montana,2017,15
1714,15,Swae Lee,Unforgettable,/wiki/Unforgettable_(French_Montana_song),Unforgettable,/wiki/Swae_Lee,2017,15
1715,16,Bruno Mars,24K Magic,/wiki/24K_Magic_(song),24K Magic,/wiki/Bruno_Mars,2017,16
1716,17,Zedd,Stay,/wiki/Stay_(Zedd_and_Alessia_Cara_song),Stay,/wiki/Zedd,2017,17
1716,17,Alessia Cara,Stay,/wiki/Stay_(Zedd_and_Alessia_Cara_song),Stay,/wiki/Alessia_Cara,2017,17
1717,18,DJ Khaled,Wild Thoughts,/wiki/Wild_Thoughts,Wild Thoughts,/wiki/DJ_Khaled,2017,18
1717,18,Rihanna,Wild Thoughts,/wiki/Wild_Thoughts,Wild Thoughts,/wiki/Rihanna,2017,18
1717,18,Bryson Tiller,Wild Thoughts,/wiki/Wild_Thoughts,Wild Thoughts,/wiki/Bryson_Tiller,2017,18
1718,19,Rae Sremmurd,Black Beatles,/wiki/Black_Beatles,Black Beatles,/wiki/Rae_Sremmurd,2017,19
1718,19,Gucci Mane,Black Beatles,/wiki/Black_Beatles,Black Beatles,/wiki/Gucci_Mane,2017,19
1719,20,The Weeknd,Starboy,/wiki/Starboy_(song),Starboy,/wiki/The_Weeknd,2017,20
1719,20,Daft Punk,Starboy,/wiki/Starboy_(song),Starboy,/wiki/Daft_Punk,2017,20
1720,21,Khalid,Location,/wiki/Location_(song),Location,/wiki/Khalid_(singer),2017,21
1721,22,Charlie Puth,Attention,/wiki/Attention_(Charlie_Puth_song),Attention,/wiki/Charlie_Puth,2017,22
1722,23,Shawn Mendes,There's Nothing Holdin' Me Back,/wiki/There%27s_Nothing_Holdin%27_Me_Back,There's Nothing Holdin' Me Back,/wiki/Shawn_Mendes,2017,23
1723,24,Cardi B,Bodak Yellow,/wiki/Bodak_Yellow,Bodak Yellow,/wiki/Cardi_B,2017,24
1724,25,Childish Gambino,Redbone,/wiki/Redbone_(song),Redbone,/wiki/Childish_Gambino,2017,25
1725,26,Zayn,I Don't Wanna Live Forever,/wiki/I_Don%27t_Wanna_Live_Forever,I Don't Wanna Live Forever,/wiki/Zayn_Malik,2017,26
1725,26,Taylor Swift,I Don't Wanna Live Forever,/wiki/I_Don%27t_Wanna_Live_Forever,I Don't Wanna Live Forever,/wiki/Taylor_Swift,2017,26
1726,27,Kygo,It Ain't Me,/wiki/It_Ain%27t_Me,It Ain't Me,/wiki/Kygo,2017,27
1726,27,Selena Gomez,It Ain't Me,/wiki/It_Ain%27t_Me,It Ain't Me,/wiki/Selena_Gomez,2017,27
1727,28,Kyle,iSpy,/wiki/ISpy_(Kyle_song),iSpy,/wiki/Kyle_(musician),2017,28
1727,28,Lil Yachty,iSpy,/wiki/ISpy_(Kyle_song),iSpy,/wiki/Lil_Yachty,2017,28
1728,29,Julia Michaels,Issues,/wiki/Issues_(Julia_Michaels_song),Issues,/wiki/Julia_Michaels,2017,29
1729,30,Alessia Cara,Scars to Your Beautiful,/wiki/Scars_to_Your_Beautiful,Scars to Your Beautiful,/wiki/Alessia_Cara,2017,30
1730,31,Logic,1-800-273-8255,/wiki/1-800-273-8255_(song),1-800-273-8255,/wiki/Logic_(musician),2017,31
1730,31,Alessia Cara,1-800-273-8255,/wiki/1-800-273-8255_(song),1-800-273-8255,/wiki/Alessia_Cara,2017,31
1730,31,Khalid,1-800-273-8255,/wiki/1-800-273-8255_(song),1-800-273-8255,/wiki/Khalid_(singer),2017,31
1731,32,Niall Horan,Slow Hands,/wiki/Slow_Hands_(Niall_Horan_song),Slow Hands,/wiki/Niall_Horan,2017,32
1732,33,Rihanna,Love on the Brain,/wiki/Love_on_the_Brain,Love on the Brain,/wiki/Rihanna,2017,33
1733,34,The Weeknd,I Feel It Coming,/wiki/I_Feel_It_Coming,I Feel It Coming,/wiki/The_Weeknd,2017,34
1733,34,Daft Punk,I Feel It Coming,/wiki/I_Feel_It_Coming,I Feel It Coming,/wiki/Daft_Punk,2017,34
1734,35,Big Sean,Bounce Back,/wiki/Bounce_Back_(Big_Sean_song),Bounce Back,/wiki/Big_Sean,2017,35
1735,36,Liam Payne,Strip That Down,/wiki/Strip_That_Down,Strip That Down,/wiki/Liam_Payne,2017,36
1735,36,Quavo,Strip That Down,/wiki/Strip_That_Down,Strip That Down,/wiki/Quavo,2017,36
1736,37,Drake,Fake Love,/wiki/Fake_Love_(Drake_song),Fake Love,/wiki/Drake_(musician),2017,37
